Temp_min,Temp_max,DisO2_min,DisO2_max,pH_min,pH_max,Conductivity_min,Conductivity_max,N_min,N_max,Fecal_Col_min,Fecal_Col_max,Total_Coli_min,Total_Coli_max,BOD_avg,Type_RIVER,Type_LAKE ,Type_TANK ,Type_WETLAND ,Type_POND 
23.4,27.8,5.1,6.9,7.3,8.6,160.0,368.0,0.3,2.21,2.0,10.0,14.0,41.0,1.45,1,0,0,0,0
17.2,24.6,6.1,7.9,7.2,8.9,210.0,1168.0,0.3,1.16,2.0,34.0,17.0,480.0,1.7,1,0,0,0,0
17.5,23.5,7.0,7.8,7.1,8.6,182.0,398.0,0.3,0.75,2.0,24.0,17.0,210.0,1.9,1,0,0,0,0
17.2,23.3,7.0,7.8,7.3,8.3,226.0,2600.0,0.3,1.34,2.0,6.0,10.0,49.0,1.45,1,0,0,0,0
18.2,29.6,7.1,7.8,7.19,8.0,179.0,311.0,0.3,0.45,2.0,18.0,33.0,47.0,1.35,1,0,0,0,0
17.0,30.0,5.8,8.6,7.59,8.34,251.0,388.0,1.42,10.72,2.0,35000.0,63.0,92000.0,1.2,1,0,0,0,0
20.0,24.6,7.1,8.0,7.6,8.3,244.0,306.0,0.66,1.778,2.0,2.0,32.0,49.0,1.2,1,0,0,0,0
17.3,25.9,7.0,8.4,7.4,8.3,150.0,3330.0,0.31,1.3,1.8,4.0,39.0,39.0,1.2,1,0,0,0,0
17.4,23.6,7.0,8.2,7.2,8.1,160.0,390.0,0.46,2.44,1.8,6.0,40.0,40.0,1.25,1,0,0,0,0
17.3,23.4,7.0,8.1,7.1,8.3,160.0,352.0,0.36,1.21,1.8,10.0,430.0,430.0,1.2999999999999998,1,0,0,0,0
17.3,23.6,7.0,8.0,7.1,8.2,147.0,2800.0,0.53,2.42,1.8,1.8,0.0,0.0,1.3,1,0,0,0,0
18.0,25.0,8.6,8.9,8.0,8.1,208.0,288.0,1.02,1.55,2.0,2.0,41.0,58.0,1.05,1,0,0,0,0
18.0,32.0,8.8,9.3,7.7,8.0,216.0,307.0,0.87,4.6,1.8,2.0,58.0,63.0,1.1,1,0,0,0,0
17.0,32.0,8.5,9.2,7.8,8.0,258.0,327.0,1.37,3.03,1.8,2.0,70.0,84.0,1.35,1,0,0,0,0
18.0,31.0,8.7,9.9,7.9,8.0,237.0,295.0,1.29,2.08,1.8,2.0,49.0,70.0,1.2,1,0,0,0,0
17.0,31.0,8.1,9.7,7.8,8.0,251.0,306.0,1.83,2.2,1.8,2.0,58.0,79.0,1.35,1,0,0,0,0
18.0,31.0,8.2,9.9,7.5,8.0,178.0,287.0,0.97,2.04,1.8,2.0,58.0,84.0,1.4,1,0,0,0,0
18.0,32.0,8.6,9.3,7.7,8.0,218.0,285.0,0.17,3.8,1.8,2.0,58.0,79.0,1.35,1,0,0,0,0
22.0,28.0,7.1,7.8,7.4,8.6,319.0,352.0,0.581,0.857,2.0,18.0,30.0,49.0,1.5499999999999998,1,0,0,0,0
20.0,28.0,7.0,7.8,7.4,8.3,325.0,343.0,0.011,0.918,2.0,6.0,29.0,58.0,1.75,1,0,0,0,0
19.0,24.8,7.2,8.2,7.5,8.5,208.0,284.0,0.602,0.932,1.0,1.0,14.0,43.0,0.8500000000000001,1,0,0,0,0
19.0,24.4,7.0,8.2,7.4,8.2,248.0,429.0,0.512,0.908,1.0,1.0,31.0,43.0,0.8500000000000001,1,0,0,0,0
20.0,25.0,7.2,8.4,7.5,8.4,248.0,328.0,0.521,1.291,1.0,1.0,31.0,49.0,0.85,1,0,0,0,0
19.0,24.3,7.3,8.0,7.5,8.1,207.0,305.0,0.601,1.098,1.0,1.0,32.0,43.0,0.8,1,0,0,0,0
19.0,24.3,7.2,8.3,7.6,8.3,254.0,341.0,0.521,1.966,1.0,1.0,33.0,48.0,0.8,1,0,0,0,0
19.0,24.6,6.9,8.1,7.6,8.8,264.0,307.0,0.451,1.238,1.0,1.0,36.0,49.0,0.8999999999999999,1,0,0,0,0
27.0,30.0,6.0,8.0,7.1,8.3,264.0,346.0,0.3,0.32,4.0,27.0,47.0,152.0,1.0,1,0,0,0,0
27.0,33.0,6.9,8.0,7.6,8.3,248.0,2656.0,0.3,0.3,21.0,32.0,46.0,94.0,1.05,1,0,0,0,0
22.0,28.0,6.8,8.7,7.1,8.0,288.0,510.0,0.3,0.704,4.0,18.0,21.0,210.0,1.0,1,0,0,0,0
26.0,30.0,6.4,7.7,7.5,8.4,321.0,481.0,0.3,0.3,21.0,49.0,68.0,92.0,1.05,1,0,0,0,0
26.0,30.0,3.6,7.5,7.5,8.2,244.0,972.0,0.3,0.3,70.0,170.0,210.0,320.0,1.0,1,0,0,0,0
23.0,36.0,7.4,7.6,7.0,7.5,229.0,229.0,0.3,0.33,4.0,380.0,2.0,1600.0,1.4,1,0,0,0,0
24.0,27.0,6.4,7.2,7.4,7.6,274.0,398.0,1.0135325443786982,5.622047928994083,4.0,46.0,2.0,94.0,3.3,1,0,0,0,0
22.0,28.0,7.1,7.8,7.1,7.5,200.0,204.0,0.3,0.3,5.0,270.0,2.0,1600.0,1.4500000000000002,1,0,0,0,0
22.0,36.0,5.5,7.4,7.4,7.8,465.0,465.0,0.3,0.78,2.0,360.0,4.0,1600.0,2.9,1,0,0,0,0
23.0,35.0,7.3,7.6,7.1,7.5,208.0,208.0,0.3,34.02,2.0,500.0,9.0,1700.0,1.5,1,0,0,0,0
21.0,26.0,6.6,7.1,7.3,7.5,186.0,387.0,1.0135325443786982,5.622047928994083,14.0,25.0,9.0,84.0,2.35,1,0,0,0,0
22.0,36.0,7.0,7.6,7.1,7.6,294.0,294.0,0.3,0.64,12.0,300.0,2.0,1700.0,1.85,1,0,0,0,0
23.0,35.0,6.7,7.6,7.2,7.5,285.0,285.0,0.3,0.98,10.0,210.0,2.0,1600.0,1.85,1,0,0,0,0
20.0,31.0,6.3,8.9,7.3,8.3,135.0,230.0,0.3,1.99,220.0,2300.0,790.0,4900.0,1.8,1,0,0,0,0
22.0,31.0,6.8,8.2,6.9,8.1,146.0,195.0,0.3,1.18,2.0,330.0,78.0,790.0,1.2,1,0,0,0,0
19.0,30.0,6.2,8.6,7.1,8.4,124.0,212.0,0.3,1.61,130.0,1700.0,330.0,3500.0,1.35,1,0,0,0,0
21.0,33.0,6.4,8.6,7.1,8.1,146.0,7746.0,0.3,1.06,2.0,490.0,2.0,1700.0,1.15,1,0,0,0,0
21.0,34.0,6.0,8.6,7.1,8.4,292.0,42560.0,0.3,2.13,2.0,700.0,2.0,1700.0,1.7,1,0,0,0,0
23.0,27.0,6.5,7.1,7.3,7.5,176.0,356.0,1.0135325443786982,5.622047928994083,9.0,11.0,2.0,41.0,2.6,1,0,0,0,0
22.0,26.0,6.6,7.4,7.4,7.4,184.0,378.0,1.0135325443786982,5.622047928994083,2.0,2.0,4.0,40.0,4.1,1,0,0,0,0
22.0,29.0,6.2,6.8,7.3,7.6,288.0,2940.0,1.0135325443786982,5.622047928994083,2.0,32.0,12.0,94.0,3.3,1,0,0,0,0
22.0,28.0,6.4,6.8,7.5,7.6,284.0,386.0,1.0135325443786982,5.622047928994083,11.0,21.0,6.0,48.0,1.8,1,0,0,0,0
19.0,32.0,7.3,7.9,8.0,8.6,222.0,298.0,1.9,4.7,2.0,20.0,2.0,220.0,1.6500000000000001,1,0,0,0,0
19.5,32.0,6.3,7.5,8.2,8.7,70.0,292.0,2.1,5.2,2.0,30.0,10.0,220.0,1.9,1,0,0,0,0
20.0,31.5,6.5,7.5,8.0,8.7,244.0,322.0,2.8,4.9,2.0,40.0,2.0,280.0,1.9,1,0,0,0,0
25.5,26.1,6.4,6.9,7.1,7.2,118.0,12621.0,0.3,7.84,13.0,260.0,49.0,700.0,1.2,1,0,0,0,0
19.0,27.0,6.5,7.4,7.0,7.6,194.0,224.0,0.84,44.03,2.0,9.0,9.0,48.0,2.7,1,0,0,0,0
22.0,31.0,7.4,8.8,6.8,8.3,124.0,215.0,0.3,1.23,20.0,490.0,130.0,2400.0,1.25,1,0,0,0,0
21.0,30.0,6.6,8.6,6.6,8.2,143.0,299.0,0.3,0.88,45.0,1400.0,130.0,3500.0,1.2,1,0,0,0,0
22.0,31.0,7.0,8.4,6.9,8.5,157.0,342.0,0.3,1.8,130.0,2200.0,540.0,7000.0,1.85,1,0,0,0,0
23.0,29.0,6.8,8.4,7.0,8.3,140.0,206.0,0.3,1.02,130.0,2200.0,330.0,3500.0,1.25,1,0,0,0,0
23.0,30.0,6.8,8.8,7.1,8.3,128.0,255.0,0.3,1.29,2.0,1300.0,20.0,3300.0,1.25,1,0,0,0,0
23.0,31.0,6.2,8.8,7.1,8.3,147.0,287.0,0.3,2.24,20.0,1700.0,170.0,3400.0,1.45,1,0,0,0,0
22.0,30.0,6.8,8.0,7.1,7.9,143.0,208.0,0.3,1.23,20.0,1300.0,170.0,2400.0,1.35,1,0,0,0,0
19.0,33.0,7.1,8.8,7.2,8.4,142.0,212.0,0.3,2.49,20.0,790.0,170.0,2400.0,1.2,1,0,0,0,0
23.0,29.0,5.3,8.2,6.6,8.0,140.0,408.0,0.3,1.07,170.0,1700.0,790.0,4900.0,1.4,1,0,0,0,0
18.0,28.0,5.8,10.4,6.8,8.3,145.0,272.0,0.3,1.91,2.0,780.0,78.0,1700.0,1.3,1,0,0,0,0
19.0,35.0,7.2,9.2,7.2,8.4,146.0,225.0,0.3,1.82,45.0,1400.0,170.0,2800.0,1.35,1,0,0,0,0
19.0,33.0,6.8,9.4,7.3,8.5,82.0,209.0,0.3,1.62,78.0,1300.0,230.0,3500.0,1.25,1,0,0,0,0
19.0,26.0,6.6,8.2,7.3,8.5,255.0,490.0,0.3,1.64,2.0,12.0,38.0,210.0,1.3,1,0,0,0,0
19.0,26.0,6.8,8.0,7.3,8.4,208.0,430.0,0.3,0.91,2.0,2.0,32.0,49.0,1.1,1,0,0,0,0
19.0,26.0,4.6,8.3,7.6,8.5,285.0,686.0,0.3,9.6,2.0,3.0,48.0,220.0,1.85,1,0,0,0,0
19.0,26.0,4.8,8.2,7.6,8.3,280.0,659.0,0.3,1.29,2.0,6.0,47.0,170.0,1.6,1,0,0,0,0
24.0,34.0,6.6,7.5,6.8,8.4,320.0,4848.0,0.3,0.19,2.0,54.0,2.0,73.0,1.1,1,0,0,0,0
26.0,29.0,7.0,7.6,7.0,8.3,321.0,4128.0,0.3,0.81,2.0,14.0,2.0,58.0,1.1,1,0,0,0,0
25.0,30.0,6.5,7.4,7.0,7.9,335.0,553.0,0.3,0.19,2.0,17.0,2.0,63.0,0.95,1,0,0,0,0
25.0,29.0,7.0,7.6,7.0,8.0,232.0,4708.0,0.3,0.36,2.0,11.0,2.0,54.0,1.1,1,0,0,0,0
25.0,29.0,7.0,7.4,7.1,8.0,240.0,678.0,0.3,0.54,2.0,23.0,2.0,79.0,1.4,1,0,0,0,0
25.0,29.0,7.0,7.4,7.1,8.4,216.0,813.0,0.3,0.47,2.0,14.0,2.0,83.0,1.15,1,0,0,0,0
26.0,32.0,0.7,7.0,7.1,7.7,2005.0,61120.0,0.3,0.34,6.0,23.0,47.0,150.0,1.65,1,0,0,0,0
25.0,30.0,4.8,7.2,7.1,8.2,211.0,3160.0,0.3,0.55,6.0,21.0,39.0,64.0,1.5,1,0,0,0,0
27.0,31.0,6.1,8.2,7.4,8.2,298.0,1410.0,0.3,0.35,27.0,79.0,94.0,170.0,1.3,1,0,0,0,0
23.0,26.0,6.4,6.5,7.3,7.6,192.0,396.0,1.0135325443786982,5.622047928994083,11.0,11.0,7.0,79.0,2.25,1,0,0,0,0
25.4,25.9,7.0,8.0,7.0,7.1,126.0,10403.0,0.3,2.63,11.0,78.0,33.0,270.0,0.8,1,0,0,0,0
19.0,30.0,6.9,7.5,7.4,8.5,298.0,350.0,2.1,6.0,4.0,40.0,22.0,170.0,4.35,1,0,0,0,0
25.5,26.1,0.6,7.4,7.1,7.1,107.0,15134.0,0.3,5.05,9.0,140.0,27.0,490.0,0.9,1,0,0,0,0
25.5,26.2,0.6,8.0,7.1,7.1,118.0,12896.0,0.3,2.65,2.0,37.0,17.0,240.0,0.8,1,0,0,0,0
25.6,26.3,7.2,8.0,7.1,7.2,114.0,15723.0,0.3,2.3,18.0,20.0,18.0,20.0,0.7,1,0,0,0,0
20.0,31.0,6.4,8.2,6.8,8.3,66.0,183.0,0.3,7.43,110.0,1400.0,330.0,1800.0,1.3,1,0,0,0,0
18.0,29.0,7.4,8.6,6.8,8.3,109.0,204.0,0.3,1.07,45.0,1100.0,230.0,2200.0,1.4,1,0,0,0,0
17.0,29.0,7.4,8.8,6.9,8.1,102.0,248.0,0.3,0.941,130.0,2200.0,490.0,3500.0,1.4,1,0,0,0,0
18.0,30.0,7.8,8.6,6.9,8.3,97.0,242.0,0.3,0.81,45.0,790.0,330.0,3500.0,1.4,1,0,0,0,0
20.0,31.0,6.1,8.8,7.0,8.5,128.0,301.0,0.3,2.51,130.0,22000.0,490.0,54000.0,2.4,1,0,0,0,0
19.0,30.0,5.4,8.9,7.1,8.3,141.0,258.0,0.3,0.81,330.0,2400.0,1300.0,5400.0,1.45,1,0,0,0,0
19.0,30.0,4.2,8.8,7.0,8.4,152.0,391.0,0.3,8.2,1300.0,92000.0,2400.0,160000.0,3.45,1,0,0,0,0
19.0,30.0,4.7,9.7,7.4,8.3,113.0,251.0,0.3,0.7,130.0,1700.0,490.0,3500.0,1.35,1,0,0,0,0
19.0,30.0,6.1,8.4,7.5,8.5,162.0,318.0,0.3,2.34,1300.0,24000.0,1700.0,54000.0,2.3,1,0,0,0,0
20.0,33.0,6.2,8.6,7.0,8.5,121.0,226.0,0.3,1.42,45.0,4900.0,230.0,7000.0,1.15,1,0,0,0,0
20.6,29.2,6.4,7.3,8.0,8.6,298.0,3240.0,3.7,6.8,4.0,60.0,17.0,280.0,2.25,1,0,0,0,0
19.0,27.0,6.5,7.3,7.1,7.5,198.0,2240.0,0.92,1.14,4.0,83.0,17.0,27.0,2.65,1,0,0,0,0
19.0,27.0,5.7,7.4,7.3,7.9,202.0,226.0,0.99,1.36,6.0,26.0,31.0,84.0,4.6,1,0,0,0,0
19.0,30.0,4.1,8.9,7.0,8.1,148.0,402.0,0.3,9.25,790.0,160000.0,2400.0,160000.0,2.95,1,0,0,0,0
19.0,30.0,4.7,9.5,7.0,8.3,151.0,346.0,0.3,1.3,490.0,13000.0,1400.0,35000.0,1.2,1,0,0,0,0
19.0,31.0,5.5,8.5,7.0,7.9,162.0,430.0,0.3,3.52,450.0,17000.0,1400.0,35000.0,1.95,1,0,0,0,0
21.0,31.0,7.4,8.6,7.6,8.4,136.0,225.0,0.3,1.42,45.0,1700.0,170.0,3500.0,1.15,1,0,0,0,0
21.0,33.0,5.6,9.0,7.2,8.2,147.0,334.0,0.3,2.08,68.0,7900.0,330.0,17000.0,2.15,1,0,0,0,0
20.0,34.0,6.2,9.2,7.4,8.2,130.0,287.0,0.3,1.37,45.0,1700.0,230.0,4900.0,1.2,1,0,0,0,0
23.0,33.0,5.2,8.2,7.0,8.2,110.0,1644.0,0.3,1.92,20.0,1100.0,230.0,2800.0,1.3,1,0,0,0,0
23.0,33.0,4.6,8.0,6.8,8.2,178.0,1645.0,0.3,1.96,45.0,2200.0,470.0,4700.0,1.7,1,0,0,0,0
21.0,32.0,5.8,8.4,6.9,8.2,147.0,24960.0,0.3,1.28,2.0,1300.0,45.0,3300.0,1.55,1,0,0,0,0
20.0,31.0,0.6,3.4,6.9,7.9,186.0,391.0,0.3,9.93,14000.0,160000.0,92000.0,160000.0,8.3,1,0,0,0,0
20.0,29.0,0.4,2.3,5.9,7.8,180.0,642.0,0.3,9.05,16000.0,160000.0,54000.0,160000.0,11.85,1,0,0,0,0
21.0,29.0,0.2,3.2,5.7,7.8,212.0,511.0,0.3,11.92,13000.0,160000.0,35000.0,160000.0,9.45,1,0,0,0,0
21.0,28.0,1.3,8.3,6.1,7.9,175.0,401.0,0.3,9.52,2100.0,54000.0,7900.0,92000.0,5.95,1,0,0,0,0
22.0,33.0,5.5,11.3,6.6,8.2,172.0,359.0,0.3,5.64,330.0,7900.0,790.0,17000.0,1.6,1,0,0,0,0
23.0,32.0,5.8,10.3,6.8,8.0,166.0,401.0,0.3,3.64,110.0,4900.0,780.0,13000.0,1.5,1,0,0,0,0
23.0,32.0,5.3,8.6,6.7,8.0,148.0,318.0,0.3,6.19,700.0,13000.0,1300.0,22000.0,1.55,1,0,0,0,0
20.0,32.0,6.1,7.8,6.7,8.3,128.0,3286.0,0.3,1.4,45.0,4900.0,130.0,11000.0,1.35,1,0,0,0,0
23.0,33.0,4.5,15.7,6.8,8.3,163.0,16140.0,0.3,8.86,130.0,22000.0,490.0,160000.0,2.9499999999999997,1,0,0,0,0
20.0,31.0,5.8,8.3,6.9,7.9,148.0,1100.0,0.3,2.24,78.0,2300.0,230.0,4900.0,1.2,1,0,0,0,0
20.0,30.0,5.9,8.3,7.2,8.3,166.0,290.0,0.3,0.8,230.0,1100.0,790.0,3500.0,1.45,1,0,0,0,0
19.0,30.0,5.6,8.0,6.9,7.8,315.0,877.0,0.3,0.67,130.0,2800.0,330.0,4900.0,1.55,1,0,0,0,0
20.0,32.0,5.4,8.3,6.6,7.9,173.0,627.0,0.3,3.6,170.0,1700.0,220.0,4900.0,1.4,1,0,0,0,0
18.0,30.0,5.3,8.8,7.0,8.1,141.0,446.0,0.3,1.47,110.0,22000.0,1700.0,54000.0,1.4,1,0,0,0,0
20.0,30.0,6.3,8.7,6.9,8.1,124.0,273.0,0.3,1.06,400.0,2200.0,2200.0,4900.0,1.5,1,0,0,0,0
20.0,29.0,5.8,10.6,7.5,8.4,298.0,14160.0,0.3,0.66,170.0,2300.0,790.0,4900.0,1.8,1,0,0,0,0
20.0,31.0,6.2,8.6,6.5,8.0,91.0,272.0,0.3,2.1,110.0,1300.0,270.0,3500.0,1.15,1,0,0,0,0
20.0,31.0,6.0,8.5,6.8,8.4,94.0,220.0,0.3,6.91,20.0,1300.0,140.0,2300.0,1.2,1,0,0,0,0
22.0,29.0,5.8,9.4,7.0,8.4,93.0,169.0,0.3,0.78,2.0,790.0,20.0,1700.0,1.1,1,0,0,0,0
22.0,29.0,5.0,8.6,6.9,8.3,94.0,183.0,0.3,0.76,110.0,1300.0,220.0,3500.0,1.15,1,0,0,0,0
23.0,28.0,6.8,9.6,7.0,8.2,103.0,184.0,0.3,0.75,8.0,1100.0,46.0,2800.0,1.05,1,0,0,0,0
21.0,28.0,6.8,8.8,7.0,8.0,129.0,215.0,0.3,0.92,23.0,1700.0,130.0,3300.0,1.45,1,0,0,0,0
21.0,27.0,6.2,8.8,7.0,8.1,115.0,241.0,0.3,1.9,20.0,3300.0,170.0,7900.0,1.7,1,0,0,0,0
22.0,28.0,5.8,8.4,7.2,8.2,111.0,213.0,0.3,1.25,45.0,2200.0,78.0,2400.0,1.45,1,0,0,0,0
22.0,29.0,6.4,8.8,7.0,8.2,111.0,205.0,0.3,0.77,33.0,1300.0,140.0,3300.0,1.05,1,0,0,0,0
22.0,28.0,6.2,8.6,7.2,8.1,112.0,191.0,0.3,0.73,78.0,1700.0,490.0,3300.0,1.7,1,0,0,0,0
20.0,25.0,6.5,8.2,6.8,8.2,114.0,181.0,0.3,1.42,78.0,1300.0,330.0,3500.0,1.3,1,0,0,0,0
21.0,26.0,7.2,8.0,6.9,8.3,119.0,246.0,0.3,1.18,170.0,1300.0,790.0,3500.0,1.45,1,0,0,0,0
23.0,33.0,5.8,8.3,7.1,8.0,123.0,477.0,0.3,1.0,170.0,790.0,220.0,3500.0,1.4,1,0,0,0,0
20.0,32.0,5.6,10.0,6.6,7.8,101.0,240.0,0.3,2.29,20.0,3300.0,130.0,11000.0,2.75,1,0,0,0,0
22.0,28.0,6.6,9.4,7.1,8.1,113.0,199.0,0.3,0.67,170.0,2400.0,490.0,17000.0,1.3,1,0,0,0,0
23.0,28.0,6.4,8.8,7.2,8.1,113.0,187.0,0.3,1.81,45.0,1300.0,170.0,2300.0,1.15,1,0,0,0,0
20.0,26.0,7.1,8.2,6.6,8.4,113.0,203.0,0.3,2.31,17.0,790.0,130.0,2100.0,1.4,1,0,0,0,0
23.0,33.0,5.2,9.0,6.9,8.2,115.0,506.0,0.3,1.07,78.0,1700.0,270.0,4300.0,1.3,1,0,0,0,0
22.0,25.0,7.0,8.6,6.7,8.1,102.0,209.0,0.3,1.08,78.0,1300.0,220.0,2800.0,1.05,1,0,0,0,0
22.0,28.0,5.8,9.6,7.5,8.2,222.0,485.0,0.3,0.69,460.0,1700.0,950.0,3500.0,1.4,1,0,0,0,0
18.0,18.0,7.8,8.3,7.3,7.5,484.0670704845815,1613.652422907489,1.0135325443786982,5.622047928994083,200.0,230.0,1200.0,1200.0,2.0999999999999996,1,0,0,0,0
19.0,27.0,6.7,8.0,6.8,8.1,109.0,282.0,0.3,1.67,45.0,1300.0,210.0,2400.0,1.4,1,0,0,0,0
17.0,30.0,6.3,8.4,6.7,8.0,95.0,245.0,0.3,0.67,110.0,2200.0,170.0,4600.0,1.3,1,0,0,0,0
18.0,33.0,2.8,7.2,6.6,8.2,168.0,379.0,0.3,12.6,1100.0,13000.0,4000.0,24000.0,4.55,1,0,0,0,0
18.0,31.0,4.0,8.6,6.5,7.9,120.0,249.0,0.3,5.6,230.0,4900.0,1100.0,14000.0,3.75,1,0,0,0,0
20.0,32.0,6.7,8.4,6.8,7.9,95.0,227.0,0.3,2.0,20.0,1700.0,220.0,3500.0,2.1,1,0,0,0,0
16.0,25.0,6.0,7.9,6.9,8.0,90.0,153.0,0.3,1.58,78.0,1300.0,170.0,4900.0,1.3,1,0,0,0,0
16.0,24.0,5.6,8.4,6.9,8.0,117.0,166.0,0.3,1.59,170.0,2300.0,270.0,3300.0,1.4,1,0,0,0,0
20.0,25.0,6.9,7.9,6.9,8.3,111.0,269.0,0.3,1.92,20.0,1300.0,130.0,3500.0,1.15,1,0,0,0,0
16.0,23.0,5.9,7.9,6.9,7.5,68.0,159.0,0.3,1.4,45.0,1300.0,140.0,2300.0,1.25,1,0,0,0,0
16.0,26.0,5.8,7.6,6.7,7.7,64.0,171.0,0.3,3.46,68.0,1700.0,220.0,4900.0,1.2,1,0,0,0,0
18.0,30.0,6.0,8.8,6.7,8.0,306.0,34510.0,0.3,1.84,45.0,790.0,220.0,2400.0,1.4,1,0,0,0,0
20.0,26.0,5.8,7.7,6.8,7.8,107.0,212.0,0.3,1.85,2.0,790.0,78.0,3300.0,1.3,1,0,0,0,0
18.0,26.0,6.2,8.3,6.6,7.6,105.0,196.0,0.3,1.4,20.0,790.0,140.0,3300.0,1.4,1,0,0,0,0
18.0,30.0,5.6,8.4,6.8,8.0,139.0,6210.0,0.3,0.92,110.0,2200.0,220.0,3500.0,1.65,1,0,0,0,0
18.0,30.0,6.0,8.8,6.7,7.9,142.0,7980.0,0.3,0.99,110.0,2400.0,270.0,4900.0,1.7,1,0,0,0,0
18.0,30.0,6.0,9.2,6.5,8.1,96.0,322.0,0.3,1.44,220.0,1300.0,780.0,2400.0,1.15,1,0,0,0,0
18.0,30.0,6.0,9.6,6.5,8.5,85.0,288.0,0.3,0.95,130.0,2800.0,230.0,4900.0,1.5,1,0,0,0,0
16.0,23.0,5.8,8.4,7.3,8.1,108.0,280.0,0.3,0.85,130.0,1700.0,220.0,4900.0,1.3,1,0,0,0,0
26.0,34.0,7.5,7.6,7.3,7.6,484.0670704845815,1613.652422907489,1.0135325443786982,5.622047928994083,2.0,12.0,7.0,79.0,2.15,1,0,0,0,0
26.0,34.0,7.4,7.5,7.4,7.6,484.0670704845815,1613.652422907489,1.0135325443786982,5.622047928994083,7.0,17.0,14.0,94.0,2.1,1,0,0,0,0
26.0,34.0,7.4,7.6,7.3,7.6,484.0670704845815,1613.652422907489,1.0135325443786982,5.622047928994083,2.0,14.0,5.0,70.0,2.4,1,0,0,0,0
18.0,24.0,0.1,6.9,7.04,7.41,614.0,1785.0,0.3,17.31,2.0,2.0,24.0,36.0,2.7,1,0,0,0,0
18.0,24.0,0.1,7.2,7.1,7.43,621.0,1863.0,0.3,19.0,2.0,4.0,31.0,40.0,2.7,1,0,0,0,0
19.0,22.0,6.0,6.8,7.1,7.37,568.0,836.0,0.3,9.22,2.0,2.0,17.0,34.0,2.55,1,0,0,0,0
20.0,25.0,5.9,7.3,7.0,7.46,256.0,480.0,0.3,4.31,2.0,5.0,13.0,22.0,2.1500000000000004,1,0,0,0,0
27.0,29.0,5.0,6.8,6.7,8.2,206.0,438.0,0.3,5.6,2.0,4.0,2.0,79.0,2.55,1,0,0,0,0
25.0,30.0,4.8,6.0,7.9,8.5,512.0,680.0,0.3,1.1,2.0,8.0,9.0,49.0,3.05,1,0,0,0,0
17.3,24.2,7.0,8.3,7.1,8.3,220.0,388.0,0.06,1.21,2.0,4.0,7.0,46.0,1.4,1,0,0,0,0
17.1,25.8,7.0,7.9,7.2,8.4,234.0,424.0,0.3,0.5,2.0,10.0,7.0,46.0,1.35,1,0,0,0,0
26.0,32.0,3.9,5.6,7.7,8.1,328.0,577.0,0.3,2.6,2.0,4.0,8.0,70.0,4.1,1,0,0,0,0
27.0,36.0,5.6,6.4,7.02,8.32,67.0,120.0,0.3,2.0,2.0,2.0,2.0,26.0,2.15,1,0,0,0,0
25.0,30.0,3.7,6.0,7.4,8.2,469.0,859.0,0.8,2.0,2.0,4.0,2.0,64.0,3.55,1,0,0,0,0
25.0,32.0,4.5,6.1,7.6,8.4,409.0,580.0,0.6,2.0,2.0,37.0,2.0,70.0,3.05,1,0,0,0,0
29.0,29.0,6.2,8.1,8.1,8.3,331.0,356.0,0.092,0.333,85.0,240.0,1600.0,1600.0,3.5,1,0,0,0,0
15.0,27.0,6.7,7.6,7.0,7.4,336.0,491.0,2.09,4.18,2.0,17.0,8.0,49.0,11.55,1,0,0,0,0
27.0,30.0,4.5,5.9,7.8,8.3,441.0,585.0,0.5,1.4,2.0,4.0,8.0,120.0,2.5,1,0,0,0,0
27.0,32.0,4.7,6.6,7.17,8.34,436.0,588.0,0.3,3.8,2.0,3.7,2.0,84.0,3.05,1,0,0,0,0
26.0,30.0,4.6,6.1,7.7,8.4,408.0,563.0,0.3,2.0,2.0,6.0,7.0,79.0,2.6,1,0,0,0,0
26.0,30.0,4.2,6.0,7.3,8.42,418.0,559.0,0.4,3.0,2.0,4.0,7.0,63.0,3.7,1,0,0,0,0
27.0,29.0,4.0,5.9,7.7,8.4,436.0,586.0,0.4,2.0,2.0,4.0,2.0,63.0,2.55,1,0,0,0,0
26.0,29.0,4.2,6.3,7.6,8.36,210.0,622.0,0.3,3.0,2.0,3.6,4.0,34.0,3.05,1,0,0,0,0
26.0,33.0,5.2,6.0,7.4,8.3,180.0,396.0,0.3,1.0,2.0,4.0,8.0,120.0,2.7,1,0,0,0,0
27.0,32.0,4.0,6.2,7.4,8.32,103.0,436.0,0.3,2.0,2.0,4.0,4.0,84.0,2.6,1,0,0,0,0
27.0,29.0,5.4,6.2,7.2,8.4,219.0,484.0,0.3,3.0,2.0,3.7,4.0,48.0,2.5,1,0,0,0,0
26.0,33.0,5.0,5.9,7.44,8.32,182.0,438.0,0.3,1.2,2.0,4.0,5.0,110.0,3.05,1,0,0,0,0
26.0,28.0,4.1,6.0,7.75,8.3,455.0,680.0,0.4,3.0,2.0,20.0,8.0,150.0,3.05,1,0,0,0,0
27.0,28.0,5.2,6.2,7.31,8.39,272.0,4600.0,0.3,2.0,2.0,4.0,7.0,49.0,2.5,1,0,0,0,0
23.0,28.0,6.2,7.7,7.1,8.4,120.0,326.0,0.3,4.2,3.0,15.0,63.0,210.0,1.55,1,0,0,0,0
